nCount_RNA	group	1_0.5_0.5_0.5_0.5_0.5_x	1_0.5_0.5_0.5_0.5_0.5_y	1_0.5_0.5_0.5_0.5_0.5_x_expression	1_0.5_0.5_0.5_0.5_0.5_y_expression
10368	group3	1	0	0.4385634539739838	0.42175583842116593
14951	group3	5	2	1.0199129690243829	0.4778156187620186
17186	group2	4	0	0.8153741080540882	0.37035129667739775
15924	group1	1	1	0.35116228611208483	0.5641905999238055
16148	group2	0	0	0.10502902924096363	0.3245758482568416
19229	group3	1	3	0.41608316576555604	0.7284302420850459
12099	group3	2	2	0.8874364598941296	0.8610244706928089
20907	group3	0	0	0.05819212865271056	0.2155447237764473
19542	group1	3	4	1.3204647152450493	0.756806008579943
14131	group2	0	3	0.7287794664983517	1.6453090620201707
20815	group1	4	7	1.1852780387990351	1.1312620224682095
15068	group3	2	7	1.3376213215203756	1.3950462166756252
14667	group3	3	2	0.9628553466656125	1.342452724144471
14899	group3	4	1	0.7866702571793124	0.6787478933820891
20189	group1	1	2	0.3897828088049696	0.6131861146751723
16938	group2	1	1	0.6167365680130454	0.627132744489512
18535	group3	2	0	0.7132466965508806	0.14055201398026362
13454	group2	0	1	1.2231086155988382	0.5264144939511821
17332	group2	1	0	0.413287004235254	0.5338018836181085
12793	group1	2	2	1.0825697805632204	0.6693568322331274
19075	group1	0	1	0.6038683582238519	0.9054472825448767
14994	group3	1	0	0.5003982461769352	0.3387410593350645
15816	group3	2	1	0.45301448555066215	0.8096142659366526
23852	group1	3	2	1.0956665584802212	0.18015186640285863
15327	group2	0	0	0.3988826856127912	0.18863693701088569
10736	group3	1	2	0.7003248557672053	0.5594088144279525
14228	group3	4	1	0.6935825602195469	0.5676808076458084
13138	group3	0	3	0.9703248836309697	1.2490135763933718
11251	group3	0	1	0.45735892061869116	0.4921303903745681
13817	group3	0	1	0.4145404964768413	0.9396418456169502
18511	group2	1	1	0.2779756600520309	0.7421727011094045
12688	group1	0	2	0.40737510472221383	1.158104922702885
15509	group2	0	0	0.3855577548951017	0.4059643325482354
7777	group2	0	1	0.6011774700216564	0.31493443882436944
22191	group1	3	4	0.6667311839093217	1.078894345974184
15481	group2	1	1	0.5588685386028746	0.3687882152631099
25951	group2	2	0	0.28953661545024095	0.2189913363276073
15162	group3	1	3	0.47782033206583935	0.8338682301796951
20797	group3	4	2	0.6419473855242193	0.37849962546055904
18812	group3	0	0	0.36852751527383887	0.5207284322134109
16615	group3	1	0	0.849179605173056	0.6416661898141277
22187	group3	3	4	1.0452079391322864	1.145034853749396
15987	group3	0	0	0.519896643131141	0.22871299016722935
16486	group1	0	3	0.3930832554377521	0.7383291627268465
18374	group3	8	11	1.341258573857472	1.87990427193051
16406	group3	1	3	0.08420543148299658	0.60958847529668
19869	group3	1	0	0.6976469885640696	0.3175981961513973
15466	group3	1	4	0.9057093676505296	0.7492713350450377
29026	group3	1	7	0.43867904969031063	1.4487125845933364
19070	group2	3	2	0.6481136449624367	0.8399732988566577
13176	group2	0	4	0.25835786682946316	0.5788566087258447
20919	group3	4	1	0.9895819046132643	0.3413416936558592
9530	group3	4	2	0.8021115552969775	0.6048488140244931
15168	group3	1	1	0.3992482599680752	0.49942837524559003
30766	group2	1	2	0.9958272020472309	0.7213507215141437
15858	group3	0	0	0.14226921287918493	0.5897315617040997
14357	group3	0	3	0.3695652260563704	0.49719962302620213
15594	group2	4	0	1.3054828914407683	0.3369045668658757
14155	group3	5	2	0.8707895784122917	0.3351236646443573
8998	group1	1	0	1.1704929833567883	0.07793427173493628
21491	group3	1	3	0.16501294674521805	0.3153285937962307
14550	group2	4	0	1.0904259936736245	0.44195004964938917
14338	group2	3	1	1.2174293393702067	0.8277678380709197
16229	group2	2	1	0.8806383124410474	0.9476742522887337
21041	group3	1	9	0.7669300617369359	1.3942237546148761
18227	group2	1	6	0.46544275915492594	1.0687134760283645
12903	group2	0	1	0.35453712831769	0.2817077094658317
14137	group1	5	2	1.1734257458165587	0.419647670202414
6800	group3	1	1	0.9707357554500318	0.7810970931785193
19707	group3	3	1	0.38837596273416913	0.8278839694530769
15662	group2	3	2	1.0356718373476164	1.1462042192708874
19164	group2	2	3	0.869292665284119	1.037768772617118
24227	group3	7	2	0.8651821669106652	0.4900394718714377
11948	group2	2	2	1.0997060322333296	1.0534671260348263
18776	group3	3	2	0.9677883155115021	0.6620209317368544
17350	group2	1	3	0.7284346021013552	0.82227395128834
21375	group3	0	0	0.8636119675216631	0.007151367702512346
14640	group3	0	1	0.46981092236155897	0.6691773446495876
17172	group2	7	0	1.2186506228719531	0.5850474201853749
13774	group3	0	0	0.6948772555196443	0.12365248609532636
15038	group3	1	7	0.6047564914576427	1.0620309188156558
15164	group1	0	2	0.5474807256579655	1.0606130327720082
10417	group3	1	1	1.0231333414379087	0.1523850088170831
14453	group3	1	0	0.33722654234065724	0.28118996806739127
13738	group3	3	2	0.9658009001956587	1.199309074525655
10689	group2	1	1	0.6192082863167948	0.8228625188250918
14834	group2	4	0	0.9352393455813371	0.859498083854308
18961	group3	0	2	0.3738941482948625	0.4485798085394641
17027	group2	4	0	0.5934673998345792	0.13999723530215435
23176	group3	6	5	1.3932223742407361	1.2117649810898243
8750	group3	0	1	1.0614480266037711	0.711355959232811
12089	group1	1	0	0.424841126420682	0.5177434971158059
17143	group2	6	0	0.9338984347774195	0.21718070009163698
14375	group2	3	5	0.9718362459770722	1.1524342836305106
15751	group2	5	2	1.4753392878076987	0.95999325562929
13211	group2	1	2	0.3777986945049871	0.5052015605909425
11288	group3	0	2	0.4596944118447037	0.3877892594401485
11579	group3	2	2	0.33108794514445045	0.5338534149791087
18194	group3	0	1	0.7572820656070762	0.6863074226864725
12458	group3	3	2	1.1217541291800495	0.8314773418123567
13912	group2	1	3	1.1116898038604817	1.208291042029522
19448	group2	1	0	0.28874775689046395	0.544663566671703
13167	group3	5	1	1.2050245601461438	0.6349092189274786
14785	group3	0	6	0.10309337783648509	1.1557191473370232
14904	group2	2	2	1.1505513650935777	0.6750667663565137
19067	group1	2	5	0.9315835688598757	1.3342919601671688
13698	group2	0	0	0.22235323221082248	0.17271130481013963
16043	group1	5	6	1.1670912982682675	1.4997119858502679
12637	group3	0	1	0.49137619511812036	0.630172697626509
12335	group2	2	5	1.5490125236006673	1.7775750549496216
8513	group2	8	4	1.9078598648503415	1.4741566973477047
17265	group3	0	2	0.339632055183839	1.1454811200298836
9762	group1	1	1	1.4194949943492272	1.194605497673039
21171	group2	0	3	0.334693047820238	1.0219876550495082
13933	group3	1	4	0.5135133776171859	1.0132747414795968
13086	group3	1	1	0.18407654847832733	0.3145673747702211
19100	group2	1	0	0.5280725962778555	0.1650181821137593
14393	group1	0	0	0.29248502480676497	0.08393630260042295
18572	group3	0	0	0.18119983397048023	0.2501457173585832
15669	group3	6	5	1.864700273787668	1.261149375133732
10027	group2	1	0	0.34079320458155243	0.3733277650277308
18878	group3	7	4	1.3433046503578545	1.2713213296421442
22220	group3	1	2	0.6706302917970136	0.6434909373482622
28973	group3	0	3	0.3261789483039186	0.7840362447343697
15169	group2	4	1	1.1726114024845753	0.38204119122031066
14900	group3	2	0	1.1999819089524997	0.7658934277262058
18374	group3	3	3	0.8040318944874352	0.7735593786238226
12057	group3	3	0	0.7753227827469078	0.5981202597559894
19255	group2	5	2	0.6651126428877521	1.1375732813893382
15736	group1	0	1	0.1204148605754875	0.5749686152481277
12346	group3	0	0	0.4238101127609903	0.6492493335046667
10788	group3	5	3	1.1501267974015383	0.6422903829366923
18576	group3	2	0	0.5918173139233377	0.8824094880548177
17356	group1	3	0	0.8523597264631043	0.27963036328690744
11755	group3	0	0	0.3560762446561375	0.5660025895414991
21030	group3	0	0	0.5978357093740053	0.2633156706439207
12437	group3	2	0	0.5790909391420125	0.3671434876843565
19220	group3	1	1	0.6648607474393147	0.6190142554380215
15234	group1	0	1	0.6214239325808343	0.645878030735711
20287	group3	2	2	0.7387862035638096	0.8511242751849977
16362	group3	0	1	0.7513977572110406	0.5963843046651118
10263	group3	2	4	0.32786194662957124	0.9033823543258466
13902	group3	9	13	1.632967970068546	1.761868848837532
38617	group3	9	9	1.3637407764655562	1.3618056865444723
20467	group1	7	6	1.231883535612675	0.9476198134100704
15587	group3	4	3	1.164230564899308	1.8127909088553955
19944	group3	3	1	0.6817620254454021	0.4365127857033347
17273	group3	0	0	0.1833474706232439	0.50192635248836
16981	group3	0	0	0.2965751071185146	0.11784679077772009
13657	group2	0	1	0.15252834521793085	0.29306043769166007
12133	group2	1	0	0.33121949133583894	0.3087063593336903
19306	group3	1	9	0.4842451087646826	1.1642584330838117
13269	group3	0	0	0.13789652119820983	0.21724391697945894
16197	group3	0	2	0.20098657769042888	0.9836780175792915
19443	group1	2	0	0.30396292958185744	0.05003883070640569
13133	group3	3	0	0.8616195824442181	0.14616248075461624
15649	group3	3	0	0.9780693955495949	0.13143875705677144
16351	group1	4	5	1.1272593157004376	1.3487873673623887
17327	group3	1	0	0.5143213422379378	0.5566985428607181
9118	group3	0	1	0.15618221923360853	0.3311740631323384
19677	group2	4	4	0.8654577372687623	0.9021736286490852
19348	group3	6	1	0.659034854150635	0.39904964975016854
20146	group3	3	0	0.6452850624412578	0.4625770503931142
13159	group3	2	0	0.8646375137338249	0.6975072294853162
17486	group1	0	3	0.3446281320838492	0.7944245056187369
19441	group1	3	2	0.7232844373491852	0.9842431170636132
15830	group3	0	9	0.735267706356281	1.5302801176073875
13519	group2	0	2	0.6096368370501175	0.6790746662845064
12824	group1	0	1	0.1536489939631419	0.7355874009649788
13168	group1	1	4	1.0071958437631179	1.2847922787015669
13228	group2	0	2	0.4436828571494248	0.7532446314220955
14848	group3	0	5	0.2500058062334478	0.6180254428766349
10244	group3	0	0	0.408543083042331	0.3386159172294705
14969	group2	1	3	1.0176070318011727	1.0075714375178184
12276	group3	5	1	0.9264202674732083	0.448620761794553
9003	group3	0	0	0.6697838879367534	0.45481252273877065
12498	group2	0	0	0.6867162120660344	0.4414971128896443
25746	group2	6	0	1.1143548043856404	0.292328999418487
14040	group3	0	3	0.43923514436239675	0.5933875991242175
21460	group3	5	0	0.9224627361731051	0.5939939553275861
17736	group3	1	3	0.35934957264430434	1.1988700244019292
16456	group3	1	0	0.3216509933016555	0.5155208133254452
22721	group3	4	0	0.7550657610527811	0.5050932226725844
11407	group3	0	3	0.4949041526909414	1.2659680480091962
14317	group1	6	4	1.1613153147890236	1.311300455338205
19518	group3	1	0	0.5743158785870071	0.44650473059181367
17465	group2	4	3	1.487030713694709	0.8695179983319017
20988	group3	2	2	0.6984483428519064	0.7233639335608243
17348	group3	2	4	1.0833472189822908	1.196767537191062
11031	group3	0	1	0.058746632482497785	0.43949237680650727
16442	group2	3	3	1.142575731561355	0.9055458741473832
11858	group1	0	1	0.477487129098899	0.5058231673267166
11982	group3	0	0	0.07069517484278504	0.2269794556993266
14487	group3	1	1	0.7841291155127739	0.27156613657341433
13764	group1	0	0	0.5250518962148256	0.15814839720857188
18915	group1	3	1	0.8896874160044951	0.32032577293634157
14170	group3	2	7	1.2958203748250123	1.3676591062513512
17759	group3	0	0	0.24539213029413542	0.3639272080024625
9571	group3	0	0	0.5655904916951396	0.05526433119906882
15740	group2	1	0	0.2845579261600657	0.16783366674405714
15249	group2	1	1	0.3527337677848231	0.5090646418841405
16771	group3	0	2	0.4073759356065289	0.7289011644997667
8624	group3	0	1	0.7168755934715013	0.9943037290398488
14252	group3	2	3	0.5296557152856843	1.0337534209528991
8958	group3	5	3	1.6655546705377602	1.6069397053065162
16416	group3	0	1	0.26544483154464193	0.8744702764692713
13221	group3	1	2	0.5995092551262596	0.35061044743493686
14231	group3	2	1	1.1108759127233059	1.0667440715702878
17030	group1	2	1	1.028489137669746	0.47712929947006183
21606	group3	1	3	0.28789514628830437	0.8163887625303967
5068	group3	1	0	0.7220982925236692	0.19756696557400183
23847	group3	3	0	0.6328035623823893	0.08376971232338276
6497	group1	1	1	1.0595908533766547	1.3067180468426807
34918	group3	3	8	0.4599162185063174	1.0167016874038937
14121	group3	1	0	0.5669283436459834	0.16371822149135257
15058	group2	0	2	0.08115927701372955	0.7289167740833536
13896	group2	3	0	0.8469980572973212	0.3164326967122766
20042	group3	3	2	0.989684849662186	0.5831543505039144
23299	group3	7	4	1.3345039398308582	0.6882615959277603
26573	group3	0	3	0.039740281614264905	0.5944682116220555
7920	group3	1	1	0.46005460522739494	0.8533457413372416
16479	group2	1	5	0.7000852035583888	1.0972801336617788
13783	group3	1	0	0.6680451840614515	0.4933369978989992
13535	group2	0	1	0.2932008800402678	0.34198928873681206
48068	group2	0	6	0.04507449812107717	0.6933537261226924
15843	group3	1	1	0.6317452541326853	0.7400143029040963
24812	group2	6	4	0.9647482516852548	0.8850299216246692
11932	group3	0	1	0.9809370512128868	0.6021658245881245
14223	group2	1	0	0.7067775730099521	0.48350094601741905
46257	group3	2	3	0.13814385630861403	0.5400616209489794
13485	group3	0	2	0.8953722565248492	1.397051536404768
23116	group3	6	8	1.402177770905983	1.525903996920121
16560	group3	0	0	0.35511194210342073	0.029755429479280338
13370	group1	2	0	0.7946460636497203	0.4037600690368364
12866	group3	3	3	1.2149720531100585	0.6432603570719029
13982	group3	4	0	1.404792663133139	0.4362963498815915
18517	group2	1	2	0.09361723792121568	0.7432265156127493
14275	group3	1	3	0.5341416675354055	0.90760861983161
28632	group3	0	0	0.5840302476432613	0.2009993977548682
17558	group3	1	1	0.5063733925657556	0.05017796901421184
13380	group3	3	0	1.1854862855950732	0.5457039482431483
14868	group3	1	3	0.5017714047345584	1.0426779076408446
18320	group3	0	0	0.4064766036377726	0.27044780144265596
19065	group2	4	2	0.9257319216334928	0.745803672193541
17303	group2	1	4	0.7164566070144371	0.837828166558324
18099	group2	0	0	0.04430002781735576	0.46538351945231166
14507	group2	1	0	0.6638986768165265	0.6560041856123591
14182	group3	1	1	0.7566828646878397	0.5498175298653251
15645	group3	1	4	0.7990479291960777	1.6146000142206378
7855	group3	1	0	0.7988139212298382	0.0721610256723782
13959	group3	0	0	0.013911464331207934	0.05012846090467826
17039	group2	0	0	0.23261639133167944	0.14053531859766483
23889	group3	5	1	1.0215413309872559	0.6478662945321272
13642	group2	0	0	0.14878602419873455	0.5428818334560434
14115	group3	0	0	0.11650645117379405	0.44690980538223984
13272	group3	2	2	0.5214517746532672	1.352728904109531
19617	group2	4	0	1.0201310404287396	0.22174550497143203
17120	group3	2	0	0.3753991146189091	0.3503968595716599
15647	group3	0	1	0.9695723119299859	0.38280609028315404
20050	group1	2	7	0.8244525527938369	1.497251523209808
17880	group3	1	1	0.6192179422512692	0.3626289266098517
22682	group3	2	5	0.8284874758019276	0.8959867440344063
21965	group3	0	0	0.19549318124366127	0.7187251053434742
14617	group2	2	3	0.46311190613445924	0.664922864459643
21493	group3	2	1	0.8158274816762253	0.9203832112372121
12831	group3	1	0	0.4110070322417975	0.7832748008487272
15221	group2	0	3	0.6338351273646379	1.1501343753759565
25240	group3	0	6	0.17283919151760596	1.140054986592741
18333	group3	1	0	0.9151365004138249	0.2877701275501823
17004	group3	1	0	0.4917586302109718	0.3583891938940275
26210	group3	2	7	0.520643694568376	1.3790252489060713
14439	group3	4	4	1.5121446910602756	1.285306446862923
25820	group3	3	3	0.42971798011467777	0.7180842868593234
17044	group2	0	0	0.3336769338565704	0.3541118237836248
13810	group3	2	3	0.619593497426876	0.39198283641439097
13125	group2	2	0	0.7478121522440526	0.57819572137387
16602	group3	0	2	0.3094016359270002	0.4850163614191157
23241	group1	2	6	0.8365886788692934	1.5182165727812909
12828	group3	0	0	0.350708429974134	0.3350710572308109
15647	group1	1	1	0.23763534407147174	0.10734814390853825
15387	group3	1	0	0.7420532097505836	0.2915357195550208
12877	group3	2	0	0.8367274222262522	0.24020031934528085
13427	group3	0	2	0.43440893451734985	0.6881825186631457
16102	group3	3	2	0.982587541910462	0.7195157095146598
16997	group3	0	1	0.1542480705029624	0.7762896081156467
18550	group3	2	3	1.0299499295434589	1.009964009821088
22845	group3	0	2	0.054922962712352696	0.5702165158993415
10396	group3	1	0	0.7730747664904161	1.1409289290886453
36532	group1	0	0	0.07903381093318501	0.4340718303412454
14924	group3	2	1	1.3060504187331885	1.3186339912589102
14756	group3	0	1	0.04625567624414045	0.4846486412491497
14092	group3	1	3	0.3121188476550907	0.8602489622843743
7954	group3	1	0	0.7394341495958926	0.7108116883302411
12441	group3	1	0	0.7089680924906031	0.003279677208534726
16689	group3	2	1	0.49343293203701205	0.4757715884624112
15110	group3	1	0	0.5977626860490425	0.3850813363697252
10245	group3	0	0	0.0632896997005924	0.30703280001293365
19081	group2	2	2	0.8828041133817468	1.1726502996140828
19785	group3	3	3	0.856341052151739	1.0912384803018256
20400	group3	3	0	0.5987914333612354	0.3018287609112341
15536	group3	1	3	0.6133264668516829	0.6076336583265715
27141	group1	2	1	0.4059006091492958	0.131613960435276
38884	group3	5	2	0.8940779102916853	0.21765640729968788
52776	group3	10	0	1.0466113917936666	0.12495237951631549
17435	group3	0	2	0.5857905173689865	0.392440800819324
26416	group3	11	4	1.4531083363843682	0.8842176690580459
15577	group3	2	1	0.28694455598973145	0.7900750701492182
32427	group2	3	0	0.6259229708471227	0.07965427402642422
14355	group3	2	5	1.2371630411315624	1.8159030296734189
21953	group3	4	0	0.6489672370087366	0.09115078943153726
15944	group2	1	3	0.8255360857498488	0.7915948075264205
16942	group3	0	3	0.5709579377578641	0.9853136000640255
19053	group3	4	5	1.2734007091312864	1.1824061473063674
14319	group3	2	1	0.26512478429905906	0.6734071857587891
16802	group2	1	2	0.24901446507440494	0.37671809236398474
20271	group3	0	0	0.40096622016542177	0.08996746869957872
14232	group3	1	6	0.7911375777680599	1.0847178146120902
14514	group3	0	0	0.13713352934775952	0.1498085446587586
13687	group3	2	0	0.44077701924040846	0.7475321794550682
14698	group3	0	2	0.2945899327460131	0.7086513692524936
28743	group3	3	0	0.6088094680221096	0.6505981380563319
16573	group3	0	0	0.23905695189170667	0.3036742114340758
15930	group1	2	2	1.1009785262606566	0.564402390917108
7188	group3	0	0	0.5053108064462822	0.25111299083329014
16448	group2	8	1	1.1062099720600023	1.0717621524451402
12044	group2	0	0	0.36218709122925863	0.4244185091521544
13590	group2	0	1	1.1496901310024012	0.8719868839981271
11609	group1	1	3	0.4016722311655805	1.0277509831214262
14722	group3	0	4	0.050097239139615224	1.2132359732014715
16776	group2	0	1	0.46026404865435466	0.21962316690821443
9129	group3	1	1	1.2512934258284725	1.414998115236779
17670	group3	3	9	1.095734094576469	1.0915224261007341
16350	group2	10	0	1.2828659418785635	0.4537455301015363
11926	group3	4	3	1.8032029465400612	1.1237198720426482
20808	group3	6	9	0.8343183794409099	1.6366931652503103
14709	group3	2	4	0.7872349432875816	0.8364021589986322
14690	group3	0	2	0.40770636072676203	0.8938119509409526
14329	group3	0	0	0.39723342655420274	0.2234805100737305
28317	group3	14	9	1.6343911704305039	1.2725833831269846
16092	group2	1	1	0.49200834868612897	0.10323509253639895
14160	group3	0	1	0.27699832407743097	0.8896904044639465
15401	group3	3	0	0.5307996159847317	0.06526074065934406
15665	group2	1	1	0.48734506803924743	0.3504727426568993
21370	group2	3	2	0.3094975475113296	0.48974835732444594
17194	group3	1	3	0.5374873727254383	0.5103562793432486
12713	group3	12	2	1.618283329462217	0.6693248715907228
13514	group3	0	3	0.24872507597248433	0.5114978838873302
12760	group3	1	12	0.6631895126739191	1.6177914524462786
18671	group3	3	2	0.6816017909428811	0.9370830732163117
24455	group2	3	0	0.2887306104269399	0.3430086190490945
19678	group3	0	3	0.3909875125925335	0.8810790042816365
19912	group3	0	3	0.5791630246133193	0.4521356734549443
5737	group3	1	0	0.5306282705003347	0.3935397544794913
18001	group3	3	0	0.9608128401882238	0.5952302585050366
13207	group3	0	0	0.14290002606085211	0.12254997336132717
17141	group2	0	0	0.25557969128906477	0.43052047736068305
23639	group3	0	3	0.43654915845142617	0.6482342863484553
14544	group3	2	0	0.39830803481570387	0.13223035832252922
20534	group3	7	1	0.8848656921738318	0.6263178624595077
18863	group3	8	2	1.0393195446013435	0.8881150767990305
12953	group3	1	8	0.3358374405542267	1.3283431008466318
19694	group1	8	8	1.105653885458664	1.1091957063978448
12340	group1	2	5	0.6491677126480451	0.8359853942814957
21091	group2	3	1	0.7368872583239542	0.3809028284244647
6158	group3	0	1	1.0981833528516631	1.0626626157011687
23887	group3	1	0	0.386044353566002	0.1868361866281147
21787	group2	1	3	0.2587931807853584	0.5999420217908262
13120	group1	2	1	0.5835981079506777	0.5928948740489222
9417	group2	1	0	0.39063244643906736	0.08000590634469285
11883	group1	1	1	1.5103301019447781	1.1213392869004846
13737	group3	0	0	0.14634141731740435	0.29947105629837334
15070	group1	4	6	0.5737839255696526	1.375885124713383
21230	group3	1	0	0.3432354874108253	0.3086632320576035
16285	group2	1	5	0.6305531802546431	0.8387973180051751
17276	group3	2	3	0.3848111638331384	0.9509965828327227
25232	group3	0	3	0.21122776293904805	0.5180459856516407
12644	group3	2	0	1.0011576986340764	0.263665563285426
13644	group3	0	0	0.5240359720043525	0.020444484608431124
13592	group2	2	0	0.549526512351111	0.542442008486239
6333	group3	1	0	0.6156922963875284	1.059006399344859
23809	group3	3	8	0.7451803968882829	1.4884601433059994
15435	group2	0	1	0.5149645426798742	0.9951171988667213
20670	group3	1	1	0.6878624625538104	0.36229850840342837
14338	group3	0	0	0.58341636085428	1.0515600294870482
17122	group3	0	0	0.39901071651524705	0.4400279265939155
15127	group3	4	3	1.6978046115269145	0.8800340323670195
23476	group3	3	3	1.4115016344561586	1.3675095182575894
22406	group1	5	0	1.0208510690644708	0.5903616048233522
18686	group2	0	2	0.29437424395459066	0.525315452559338
16078	group3	0	0	0.36716514094064767	0.1481750420542755
18577	group2	2	7	0.9752772052935254	1.7004174297882355
12760	group3	1	4	0.401457696388645	1.0261908856070021
22207	group3	7	7	1.264591595995526	1.4491305915729336
13213	group1	2	2	0.984827624837469	0.4455034962422486
17135	group2	1	1	0.6976789802222838	0.5419575449317722
9106	group2	2	2	0.5914812569234527	0.9128746278858333
19031	group3	2	2	1.1158028593027107	0.8087014196343647
17548	group2	2	2	0.6917412336488895	0.5192365546712545
18880	group3	2	3	1.1296264352263852	0.7507110306255186
19027	group3	3	3	0.8343257340417888	0.9207611871386034
22926	group3	3	1	0.8874885190306322	0.2996827638857539
14721	group3	7	4	1.5377456259634852	1.506463219937346
18481	group3	0	2	0.7823745016170162	0.8332063321291849
13886	group2	2	2	0.952830763830705	0.954153479423443
8588	group2	0	0	0.5236494457569325	0.5292291231327614
16048	group2	1	2	0.3049761752991248	0.44969823351088417
10847	group3	1	0	0.8735269966815682	0.11750799690919395
13016	group3	1	0	0.1509422261598315	0.23068937106008508
15048	group2	3	1	0.9254425066356242	0.43252381161990555
13018	group3	1	1	1.0660491344252667	0.7289871787465794
10506	group2	0	0	0.7023349440806035	0.7392323920167012
9767	group2	1	1	0.6259377362371983	0.3682115839701111
16666	group3	0	1	1.0515829303041695	1.1285464569021513
16144	group3	0	2	0.6377810304197441	0.4996149427772632
13521	group3	3	0	0.7151524935805753	0.2779879330083822
7184	group3	3	3	0.8668384939771365	0.9479059780758109
19042	group3	2	0	0.7802512395407776	0.5378712384587093
16764	group3	0	3	0.32373523051148645	0.810622040155722
13048	group2	0	0	0.1817906290962668	0.38991788884284745
19513	group3	0	0	0.3746321971348086	0.03688285584270212
18325	group3	0	0	0.03084251867190141	0.5287631885958344
14879	group3	0	2	0.23241344128153268	0.5839952750898005
23996	group3	7	7	1.051253462430977	1.0815977467260312
5385	group3	0	0	0.09264838105000694	0.34981636758150264
11741	group1	2	0	1.1238651197309495	0.20091002835641264
13978	group3	2	1	1.0873740537752936	0.777069197761062
14154	group3	1	0	0.41127782054942424	0.01951761727661505
12899	group3	2	1	1.1465233716750425	0.7377063712747026
18435	group3	2	0	0.5171776054551621	0.12811963664167325
9941	group2	0	0	0.42772795521651563	0.8520838261287438
13191	group3	4	0	0.5841598660100428	0.17968169254139416
16049	group3	0	1	0.07731551329315844	0.2028225002720589
16835	group3	11	6	1.667903274037568	1.0872651686956052
11571	group3	0	1	0.26060858164944795	0.5064913648848024
11541	group3	0	0	0.8612970140552931	0.3741784755810071
8926	group1	0	1	0.4464967271555907	0.446588713577613
12008	group1	0	1	0.28998609907266426	0.22227129610812557
13268	group3	0	2	0.6628158867341132	0.34826472941741926
15970	group3	1	2	0.8613983360200526	0.655743195493422
14110	group3	2	1	0.7171329341226216	1.011380997277603
20155	group1	2	3	0.4278815181151222	1.1591736288062133
13248	group1	1	0	0.49371266576477457	0.12630220774480228
14352	group3	0	1	0.5509111922761164	0.6263370327473871
20765	group2	0	0	0.38517020190701523	0.09444638605515748
15950	group3	1	3	0.561250678151479	0.9273540860357701
13003	group1	0	0	0.621410751453417	0.26458957275727085
14550	group2	0	1	0.6916080871816457	1.0305346628801977
22111	group3	0	0	0.39492157270953787	0.405851508018537
12254	group2	2	1	0.8650207226271143	0.7711099823712672
16068	group3	3	3	0.8970723988473965	1.25260060736547
24021	group3	2	3	0.7886167657285833	0.5337417666610085
16406	group3	0	1	0.1712710816506683	0.32252910325547823
17799	group3	4	2	1.2742033989073254	0.8420881788621448
33479	group2	0	0	0.30235589059814405	0.11214334208365317
14912	group3	0	1	0.6128807509299574	0.6349758635730545
14301	group3	1	0	0.7439131111370494	0.38926965822494675
22977	group3	7	0	0.8090120634300664	0.3666557504637312
31179	group3	23	0	2.180861447684748	0.6908162529817441
14137	group3	0	1	0.24963649954276573	1.0603809634038304
14594	group3	1	7	0.30070366951142447	1.1239006906310547
14658	group3	1	2	0.6298024342389899	0.7829808699166154
9618	group2	0	1	0.39325446957061405	0.4934869038885462
12880	group2	2	1	0.681339926313742	0.42767798207881824
19115	group1	0	2	0.33230288718716194	0.6179102196108286
20570	group3	0	0	0.5576198336192901	0.12936388738487953
21494	group2	4	0	0.7347026236526168	0.3141669591286358
18262	group3	2	0	0.5930589046697812	0.9301579088261915
13195	group1	1	2	0.16447403946722589	0.7528665545916733
13117	group3	1	3	0.8312157026346796	0.6398759840206649
13446	group3	2	0	0.8381908348640785	0.5450205336032973
11713	group3	5	1	1.157369680632062	0.19635107236353622
18195	group3	1	0	0.6082969312393233	0.14578784016091179
19340	group3	1	5	0.9746188675977707	1.048373531523271
16409	group3	1	4	1.1613923026297197	1.139646353088919
15347	group3	0	0	0.21055282076292253	0.32067209893640514
13720	group3	2	0	0.4841448461661586	0.0853147124412259
10434	group1	0	0	0.09777952350897484	0.43594371698835077
12241	group3	0	0	0.42234326311685516	0.37875296876747144
17997	group3	0	0	0.525084569238307	0.4682406296300757
15882	group3	2	3	0.7743712777012439	0.5108166897583092
11115	group3	0	2	0.8068105185479888	1.2005811422500485
23423	group3	4	3	0.7784404424932966	0.9128535544483856
9064	group3	0	0	0.2686199966551528	0.10261134227526075
17985	group3	0	2	0.2001759522858126	0.43735140706942943
70115	group3	12	5	1.296002660567648	0.9207836277232053
20612	group3	4	1	0.9862815215117906	0.46649723258971654
21145	group3	3	0	0.5725374885377686	0.4085889739790643
15769	group3	0	0	0.8783897181601663	0.9096984748548627
21736	group3	1	0	0.2247354684127817	0.49907873165919114
10990	group2	1	8	1.2080841920497805	2.0499370092282088
16472	group1	3	2	0.4387601821871535	0.9632981002107716
13610	group3	1	1	0.69037409908122	0.40562251028172613
21061	group3	0	4	0.5247865173321581	0.5695698129965688
10505	group2	0	0	0.17849405036095378	0.512087699010569
14381	group1	0	0	0.1165272024300888	0.6803259072729575
16379	group2	1	0	0.2230531705735863	0.2686244444852032
14323	group3	2	0	0.8453875272904166	0.31130389708024864
24258	group2	3	3	0.5386724916452919	0.5915478923309148
16071	group1	0	3	0.152529098937827	0.7353823141184697
